职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
Python 工程师,北京·朝阳区·健翔桥,12-18K,1-3年本科,智创高科,计算机软件未融资0-20人,年终奖，五险一金，定期体检，带薪年假，员工旅游，节日福利,https://www.zhipin.com/job_detail/9f47ee6cc42b71581nN-09-7EFpQ.html
python 程序员,北京·海淀区·知春路,14-28K·16薪,经验不限学历不限,SmartX,计算机软件C轮100-499人,五险一金，年终奖，带薪年假，补充医疗保险，节日福利，通讯补贴，员工旅游，零食下午茶，餐补,https://www.zhipin.com/job_detail/a1efb269ed0a8f2033N-3dS8FVs~.html
python 工程师,北京·海淀区·中关村,8-13K,1-3年本科,MISSHOP,计算机软件20-99人,,https://www.zhipin.com/job_detail/737749914db2c6221XV53ti9EVtT.html
Python工程师,北京·海淀区·中关村,15-30K·15薪,经验不限本科,天翼云,计算机软件1000-9999人,,https://www.zhipin.com/job_detail/4e77cf73ecccddb71XV93dm-E1dT.html
Python 后端开发工程师,北京·朝阳区·来广营,13-15K,1-3年本科,历源金成,企业服务A轮20-99人,五险一金，加班补助，带薪年假，年终奖,https://www.zhipin.com/job_detail/85b75296fd917b2e1nx829u_FFpX.html
python开发工程师,北京·朝阳区·高碑店,20-30K·15薪,3-5年本科,LBE TECH,移动互联网C轮100-499人,定期体检，六险一金，员工旅游，零食下午茶，节日福利，项目奖金，补充医疗保险，加班餐，带薪年假，五险一金,https://www.zhipin.com/job_detail/accbe0863eaf9dbf1nR82dy6FFdX.html
python开发工程师,北京,17-19K·13薪,1-3年本科,安帝科技,信息安全B轮100-499人,五险一金，带薪年假，节日福利，补充医疗保险，年终奖，股票期权，零食下午茶，加班补助，定期体检,https://www.zhipin.com/job_detail/86b2fea377ef47c21nJ42tW7EldS.html
Python工程师,北京·海淀区·中关村,12-16K,1-3年本科,捷风数据,计算机软件不需要融资20-99人,五险一金，年终奖,https://www.zhipin.com/job_detail/48b9e7c73e7b28ed1XV93dq5F1NW.html
少儿编程讲师&python&双休,北京·通州区·通州西门,8-13K,经验不限本科,童程童美,在线教育已上市10000人以上,带薪年假，零食下午茶，五险一金，餐补，股票期权，员工旅游，节日福利,https://www.zhipin.com/job_detail/e7c9c4ec08a616ee1nx-0t65FlFX.html
Python,北京·昌平区·龙泽,15-25K·13薪,1-3年大专,棱镜七彩,信息安全B轮20-99人,股票期权，五险一金，年终奖，节日福利，带薪年假，定期体检,https://www.zhipin.com/job_detail/32007b0750cca60a1XZ709i1FVZZ.html
python后台开发工程师,北京·海淀区·中关村,20-40K,3-5年本科,小赢科技,互联网已上市500-999人,餐补，通讯补贴，零食下午茶，定期体检，年终奖，节日福利，补充医疗保险，股票期权，带薪年假，五险一金，员工旅游,https://www.zhipin.com/job_detail/6262fa0c5be5d17703F72NW_Flo~.html
Python,北京·海淀区·苏州街,15-25K·15薪,1-3年本科,天翼云,计算机软件1000-9999人,,https://www.zhipin.com/job_detail/527228fc4ba1a88f1nN62tq7E1JQ.html
python后端工程师,北京·朝阳区·高碑店,10-12K,1-3年本科,悠扬互动,移动互联网A轮20-99人,定期体检，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/1cc68a78aff47c2b1nZ43dq9FVpW.html
Python工程师,北京·朝阳区·太阳宫,15-20K,3-5年本科,铂诺,基金C轮100-499人,五险一金，带薪年假，定期体检，节日福利，股票期权，员工旅游,https://www.zhipin.com/job_detail/5e6b38e728d253381XV73Nu9GFVY.html
python讲师,北京·海淀区·万柳,8-12K,1-3年大专,火石世纪教育,培训机构天使轮100-499人,五险一金，带薪年假，员工旅游,https://www.zhipin.com/job_detail/941f0065ef7f36571nFz2tS5GFFQ.html
Python工程师,北京,9-13K·13薪,1-3年本科,云量数盟,计算机软件天使轮100-499人,带薪年假，年终奖，交通补助，餐补，零食下午茶，五险一金,https://www.zhipin.com/job_detail/56d0cb400a7cdaec1XR-3NW6GFFS.html
python开发,北京·海淀区·上地,10-15K,1-3年大专,欧瑞科斯,互联网不需要融资100-499人,全勤奖，员工旅游，带薪年假，节日福利，五险一金，补充医疗保险，年终奖，定期体检,https://www.zhipin.com/job_detail/fe82ea9e763904ee1nJ83dy5FFtX.html
python开发工程师,北京·朝阳区·燕莎,17-20K·13薪,3-5年大专,安帝科技,信息安全B轮100-499人,年终奖，节日福利，带薪年假，股票期权，加班补助，零食下午茶，补充医疗保险，定期体检，五险一金,https://www.zhipin.com/job_detail/18a2c71693f427ca1nN_2Nu1EFZT.html
python开发工程师,北京·朝阳区·酒仙桥,25-45K,5-10年本科,中科信息,计算机服务未融资100-499人,通讯补贴，加班补助，年终奖，带薪年假，五险一金，零食下午茶，节日福利，餐补,https://www.zhipin.com/job_detail/3b3a3a53a78b628c1nFz3di5FldX.html
Python开发工程师,北京·海淀区·中关村,10-15K,1-3年本科,瑞智广盛,计算机软件0-20人,,https://www.zhipin.com/job_detail/97dab429624f39311nZ-2NW6GVBS.html
python研发工程师,北京·海淀区·上地,30-45K,3-5年本科,超有钱,互联网天使轮20-99人,餐补，节日福利，带薪年假，五险一金，股票期权，年终奖，定期体检,https://www.zhipin.com/job_detail/31c456247d4a64011nJy39i5FlNS.html
Python开发工程师,北京·海淀区·西北旺,8-10K,经验不限大专,北亚康成,计算机服务未融资20-99人,加班补助，提供公租房，员工旅游，餐补，带薪年假，年终奖，五险一金，通讯补贴，海淀入学资格，住房补贴,https://www.zhipin.com/job_detail/fc8e1a8d337099ec1n193dW4E1pW.html
Python工程师,北京·海淀区·上地,20-30K·13薪,3-5年本科,国科恒通,计算机软件未融资100-499人,五险一金，通讯补贴，定期体检，节日福利，带薪年假，年终奖，员工旅游,https://www.zhipin.com/job_detail/a71b4844cc4dd5181nZ_2t67EVJR.html
Python开发工程师（北京）,北京·海淀区·西北旺,15-25K,1-3年本科,高登世德,计算机软件A轮20-99人,年终奖，五险一金，节日福利，加班补助，带薪年假,https://www.zhipin.com/job_detail/25a9f195071c6a611n1z2ty9FVRW.html
Python爬虫工程师,北京·海淀区·上地,15-25K,3-5年本科,开课吧,互联网B轮1000-9999人,员工旅游，年终奖，带薪年假，节日福利，五险一金，定期体检，免费班车，股票期权,https://www.zhipin.com/job_detail/3cc3ca2b134079b11XR42ty9FFBZ.html
资深python开发工程师,北京·海淀区·知春路,11-20K,1-3年本科,小幂科技,企业服务天使轮0-20人,交通补助，加班补助，股票期权，五险一金，定期体检，带薪年假，年终奖，零食下午茶，节日福利，餐补，包吃,https://www.zhipin.com/job_detail/a5313cbe30fb7f191nd60ti-E1dS.html
python工程师（中级）,北京·东城区·建国门内,12-17K,3-5年本科,江苏智信博瑞科技,计算机服务100-499人,,https://www.zhipin.com/job_detail/4c66abe6cc5f70f61nBy2Ny8E1VZ.html
Python开发工程师,北京,15-30K,经验不限本科,华为技术有限公司,计算机软件不需要融资10000人以上,定期体检，五险一金，股票期权，节日福利，通讯补贴，餐补，全勤奖，加班补助，年终奖，住房补贴，员工旅游，交通补助，离职补偿，补充医疗保险，带薪年假，免费班车，零食下午茶,https://www.zhipin.com/job_detail/e43b8cc2ec0534cc1nV809q9EVRR.html
python研发工程师,北京·朝阳区·高碑店,14-23K·14薪,3-5年本科,掌阅科技,互联网已上市500-999人,餐补，节日福利，补充医疗保险，年终奖，定期体检，带薪年假，五险一金，交通补助，通讯补贴，员工旅游,https://www.zhipin.com/job_detail/03a0dc7bc3ab54551nZ629-9EVRY.html
Python开发工程师,北京·丰台区·科技园区,11-22K·15薪,3-5年本科,北京爱搏体育科技...,电子商务天使轮20-99人,年终奖，五险一金,https://www.zhipin.com/job_detail/e11e48e86626b9d51nN62Nm_EldY.html
Python开发工程师,北京·海淀区·中关村,15-25K·14薪,经验不限本科,深睿医疗,医疗健康C轮500-999人,零食下午茶，节日福利，补充医疗保险，定期体检，试用期不打折，餐补，七险一金，年终奖，住房补贴，带薪年假，员工旅游，五险一金，行业大牛,https://www.zhipin.com/job_detail/4de483d3cde350091nJ839S1FlNW.html
python量化工程师,北京·朝阳区·团结湖,20-40K·15薪,3-5年本科,恒泰华盛,互联网金融不需要融资20-99人,年终奖，五险一金，节日福利，定期体检,https://www.zhipin.com/job_detail/2459409a900293f41nd73dy-GFdV.html
Python开发工程师,北京·海淀区·中关村,25-40K·14薪,5-10年本科,一平方科技,计算机软件天使轮0-20人,股票期权,https://www.zhipin.com/job_detail/56927ac126818e851XZ63dm8FlpR.html
python开发工程师,北京,25-40K·16薪,3-5年本科,微蜜友,社交网络100-499人,五险一金，年终奖，带薪年假，节日福利，员工旅游，餐补，补充医疗保险，交通补助，零食下午茶,https://www.zhipin.com/job_detail/c90c920b967dad361nB52NS_FFBX.html
后端开发工程师（python/go),北京·海淀区·西山,20-40K,3-5年本科,天翼云,计算机软件1000-9999人,,https://www.zhipin.com/job_detail/d4b1beb107fbf1221nN72dq0EFVW.html
Python初级开发工程师,北京·朝阳区·芍药居,8-13K,1年以内本科,中企财盛,基金不需要融资20-99人,节日福利，补充医疗保险，零食下午茶，年终奖，股票期权，五险一金，员工旅游，带薪年假,https://www.zhipin.com/job_detail/55fb755300dfe5e41nx82t-4EldY.html
python高级工程师,北京·海淀区·紫竹桥,16-17K,3-5年本科,华科易汇,互联网未融资20-99人,年终奖，通讯补贴，带薪年假，五险一金，餐补，加班补助，交通补助，节日福利，定期体检，股票期权，员工旅游,https://www.zhipin.com/job_detail/521dbf623f1b288b1Xd-29m9FVI~.html
Python开发工程师,北京·丰台区·岳各庄,7-12K,1-3年大专,点点智联,通信/网络设备未融资20-99人,每年多次调薪，五险，节日福利，带薪年假，带薪培训，年终奖，定期体检,https://www.zhipin.com/job_detail/e66da6ac8523a0e31nBy3dy9GVJU.html
地图数据后台开发-python,北京·海淀区·西北旺,30-60K,3-5年本科,腾讯,互联网不需要融资10000人以上,五险一金，零食下午茶，免费健身房，年终奖，定期体检，节日福利，免费班车，员工旅游，带薪年假，公仔周边活动，餐补，补充医疗保险，免费早晚餐，住房补贴，包吃，交通补助，股票期权,https://www.zhipin.com/job_detail/006cc0ddea167c1a1nFy09m7GVtR.html
Python后端开发工程师,北京·海淀区·西北旺,20-40K·16薪,1-3年本科,腾讯科技(北京)公司,移动互联网已上市10000人以上,补充医疗保险，定期体检，节日福利，五险一金，餐补，加班补助，免费班车，零食下午茶，包吃,https://www.zhipin.com/job_detail/1eac99841942e1e51XR-39q_FFVQ.html
python开发工程师,北京,15-30K·13薪,在校/应届本科,拼室友,数据服务A轮20-99人,员工旅游，带薪年假，五险一金，补充医疗保险，零食下午茶，股票期权，节日福利，定期体检，年终奖,https://www.zhipin.com/job_detail/82252de9923eef7d1nB93Nu4ElNY.html
python数据工程师-北大一,北京·西城区·地安门,11-20K,经验不限大专,安德医智,医疗健康A轮100-499人,通讯补贴，加班补助，五险一金，股票期权，带薪年假，包吃，交通补助，零食下午茶，年终奖,https://www.zhipin.com/job_detail/8306bb50539c20a41XR53Nu1FVdY.html
python后端开发工程师,北京·朝阳区·望京,16-20K,3-5年本科,知道创宇,互联网C轮500-999人,五险一金，定期体检，补充医疗保险，零食下午茶，全勤奖，带薪年假，年终奖，节日福利，交通补助，通讯补贴，员工旅游，餐补,https://www.zhipin.com/job_detail/32ae690ec9f7d07b1nJ70tm7GFtR.html
python数据工程师-同仁医院,北京·东城区·崇文门,11-20K,经验不限大专,安德医智,医疗健康A轮100-499人,加班补助，五险一金，股票期权，交通补助，包吃，通讯补贴，带薪年假，零食下午茶，年终奖,https://www.zhipin.com/job_detail/f2ae4ead544ef2cd1XR53Nu0EVRZ.html
后端python策略研发工程师,北京·海淀区·上地,20-40K·14薪,3-5年本科,微博,互联网已上市1000-9999人,年终奖，五险一金，节日福利，带薪年假，餐补，补充医疗保险，免费班车，定期体检,https://www.zhipin.com/job_detail/d760365e4d0106b51n173dW5EVdR.html
少儿编程老师（Java/Python/Web/C++）,北京·海淀区·远大路,10-15K,1-3年本科,童程童美,在线教育已上市10000人以上,股票期权，员工旅游，五险一金，节日福利，零食下午茶，餐补，带薪年假,https://www.zhipin.com/job_detail/93775df924f5151a1nF-09q5E1tX.html
python数据分析师,北京·海淀区·西北旺,15-25K,3-5年本科,四维图新,互联网已上市1000-9999人,定期体检，节日福利，零食下午茶，带薪年假，通讯补贴，五险一金，餐补，免费班车，交通补助，年终奖，员工旅游，补充医疗保险，股票期权,https://www.zhipin.com/job_detail/4bc7e9575c0514991XR509y8FlJR.html
python数据工程师-郑大第一医院,北京·海淀区·万寿路,11-20K,经验不限大专,安德医智,医疗健康A轮100-499人,股票期权，零食下午茶，年终奖，五险一金，通讯补贴，加班补助，包吃，带薪年假，交通补助,https://www.zhipin.com/job_detail/b1be619b42ff26681XR53Nu1GVVV.html
编程讲师（wedo ev3 python）,北京·大兴区·西红门,10-15K,1-3年本科,童程童美,在线教育已上市10000人以上,员工旅游，五险一金，餐补，股票期权，节日福利，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/6dea0af2d27b0fd21XR70t-9ElNQ.html
